id,breed
818978a64d5dc3e05a6a0c0b97a154d9,cairn
8191476fcbf4c8b64bb1dc8ae0bfbc12,entlebucher
8193cb95547946e5266bae16614fbf9c,miniature_pinscher
81b68a5f988ebd40908e197237284801,afghan_hound
81d1a5fa19298526f1e1103d0ce2e544,irish_wolfhound
81d3559cfe8ae808fb3cf8b223ffb999,cairn
81df7955db3baa2353e51d867dad1977,afghan_hound
81eab1d83dc63275941ee473de31e248,bernese_mountain_dog
81f06bc1c413e918525785bfd84f1786,lhasa
81f54bbafb8cc5d2d6db34707ec6d78f,chow
8200d65aa11022a2d877afa6cb632a7e,boston_bull
8233bf4095e1baf15fe06d98c9083906,scottish_deerhound
8233f609f7a39f0f834894e761d73aa0,boston_bull
8248cc1066233d12bcd409c24547fdb6,pembroke
8285089151a7b4b24ef8b1f8e9a4dc2b,papillon
828579775c50a6a9f32531d9cce2cbef,lhasa
82975144cc13134c8457e414cb9c054b,labrador_retriever
829c2d28f3d878d579193912367d2efb,tibetan_terrier
82f7c3fbdbdffa5a8f3d95396b4bec66,italian_greyhound
83133ae1da7df4cc231760e84dfc2f63,whippet
83254997246bf8de94b214e270debb07,african_hunting_dog
83419e443823a02af76822806bd12900,afghan_hound
8347ff4200278ebc03d010d7646dd767,bernese_mountain_dog
8352ccfcb4f7024272f660d1e3525f30,japanese_spaniel
83609f659965b2aa5d8c74fbc2bec49e,siberian_husky
83760a6f87ca62229ac44044d491f22f,lakeland_terrier
83826637f504a03f95aa5bdb025ab9f8,airedale
83868fecf5f61bdbe6ee8c86fe1de258,pomeranian
838752f1af1f38f46a015074b82a64ee,lakeland_terrier
838f27799a1ed487d9f48d7a49a047b3,scottish_deerhound
83b1020ad3fce7d18c4699dd292a3c93,scottish_deerhound
83c2d7419b0429b9fe953bc1b6cddbec,scottish_deerhound
83cf7d7cd2a759a93e2ffd95bea9c6fb,lakeland_terrier
83d4125a4c3c7dc5956563276cb1cd74,australian_terrier
83fad0718581a696132c96c166472627,pug
8403d8936430c2f05ab7d74d23c2c0cb,dandie_dinmont
840b67d26e5e43f8eb6430f62d4ba1ac,leonberg
840db91ba4600148f3dcb06ec419b421,pomeranian
8410ced9ebc1759a7ebce5c42bfb5222,irish_wolfhound
8429dcca4ae91c4e0345e4ba48b0d69f,shih-tzu
842e3c6e44fda4102fe83d07dac72b3e,newfoundland
8431a6ce7c70e5e36698e821eedf24b5,leonberg
8436be99589db6a99cfac1b894421ea6,beagle
8452a26d7243a299ea782a7ba4036f1f,samoyed
8463aa43d88bee057082434ccc806bb0,bernese_mountain_dog
846d6384787fff8dc17d488e6b86c209,lhasa
8470a6fdf4db9b088494aaa9384ba9d0,scottish_deerhound
8477ac111ca6a9f11c2edfa43a933cad,lakeland_terrier
8480ad94841309fc4ce874c4b1afc90c,saluki
848133f97b3e97b1b0fab0402e572d98,norwegian_elkhound
8494afd34e3a2e81bec37e4dfdc67f8d,maltese_dog
84aaf49fb53d423d4aed05ab79559b0c,saluki
84d2dd9eff021b6095a4b1e2ba3c1c0c,tibetan_terrier
84de398dd5408d91b133e2e95628120a,airedale
8516b9f462f35ffa2d1d7f8abe860630,afghan_hound
85311c814fa4f4bc4e4eb532dcc53e48,shih-tzu
8534a47edb618437a4ceb0047f83cc7d,tibetan_terrier
85435798dee261580b06866dcb693210,newfoundland
8562aa06d4e739391a4bdcb49a3eebeb,dandie_dinmont
85662233bce63d5ac7e5e9fdbf49c654,shih-tzu
856724e3772971c35b3a119208886e25,australian_terrier
859433a164cbb202cfcf57ee6b24217d,samoyed
859deae5a4eb97d0d32c94eb936228ed,scottish_deerhound
85b160a087cbc927454fe01c52605112,cairn
85be6409c3f25aad1a2df99407e80278,great_pyrenees
85c581c27e5087f96a06de686e97dc88,tibetan_terrier
85d6ace4a0c1ffdbaf80479b9368ecdf,scottish_deerhound
85e2b89f5760c7958305b446607be91d,miniature_pinscher
85f0e9f401e46e30a86c5bc7fb7df968,cairn
86066e2fd96394d8f10dc65e98becaaa,border_terrier
860e42bbe81a5d30d00bdb77e2c38a80,papillon
860f7e954b6e0a7dfbb39ac1d6d1cfb9,ibizan_hound
8620ce74bccbbdae679f6db87264c233,dandie_dinmont
863424a9bef5ed69d17eb337cbc7d92c,papillon
8636932d5c5f80c9c53e49a6676213af,afghan_hound
864dd68d1079dd10a784dbd2ff2c3995,samoyed
864eccda6110b2021d0b68f781689f46,irish_wolfhound
866965dab54e1f3c641ed3e18b2f3313,african_hunting_dog
868395c7a1c99a52a059b5c52824a8bc,pembroke
86870cfcbbd37fdc446f2371ba087e3b,shih-tzu
8687dd4fbc2b4ec87aef79775c177c27,beagle
8693f425d12011e396db417311b3ad2e,whippet
86afe41dc1054163e2f6430f2bc009ff,cairn
86bd30760385bad95c9c03f97619eb99,siberian_husky
86f0e4abee677119258764eadc368b9d,beagle
87001075188b63c8edeb2ffaf4cdfca4,chow
87028ba151a48e01ea87c063e420798b,scottish_deerhound
871477f33574a10e01a0b5b625f35b63,papillon
871d3264aad7e126ad6179f9c8242756,african_hunting_dog
872838cb6ec0c4edb6faf5d5f9e5c1f3,norwegian_elkhound
8732e2cbe93e9d2fc5a1a11b33631c2e,tibetan_terrier
878499737e214678c2947b8b4c82a6f7,boston_bull
87a2b416edf49358251c500097885887,irish_wolfhound
87b33815ce34f2c2d98b2374c32ce3a5,pomeranian
87c3089fb8c7c00ae4ce78b939530f84,great_pyrenees
87c76585ab973f2ae3e6f20ba061db10,cairn
87dfa4ae9b1b4e399e8819ad19a1cd7d,basenji
87e198d332493454d0c5645945050f8e,italian_greyhound
87f0a743d0bec944c4bfae7ff5f5c0b2,lhasa
880379ffeea97e48cf12349753838a54,border_terrier
8806c582754ce2fa439c410e1a2dd8ef,chow
8810923d4134c41b7ca0e8543c31ffeb,italian_greyhound
8811d2ca19ec7a6cefbb76097c6f7e4c,shih-tzu
88435e91be34908f134a5ef10ac80dd0,beagle
8847eac09561675bf7e3d6d9632b8865,beagle
88664fc7a27b5828860ef5bae18b5309,italian_greyhound
886c611904fc29caee5f9cd908b90dc4,japanese_spaniel
887c620f29ed39bc5d8702cae6d47dd3,cairn
88831230c898c7e4c56ce73ed285c9c3,tibetan_terrier
88928ad88da921d74a26acb27fb3028a,scottish_deerhound
88a3cc5a66105089522f6fd894e65a55,basenji
88a9c4a74b1663c9b30ab62e3573ee75,saluki
88dccc33cd5ea95900a170623800ee6d,blenheim_spaniel
8900485bc481a5e95a1930ee7e7c4adc,whippet
890727594626c0fa7092624bb9261387,miniature_pinscher
8907b3f7a888cbc5e6ac21c47922df2b,border_terrier
890efbec7147c2887c460be0af763381,scottish_deerhound
892e56e6999bac353ddedf9162b04959,blenheim_spaniel
895266d2f46fb569b66268155bf28aa5,papillon
89719dbbf15a9f468a620353781abe75,afghan_hound
8977f6e2feaf60efc628ff91440ff64e,norwegian_elkhound
897ffbc20e2ee537a3bf595d4cb0895f,tibetan_terrier
8992306d8e9bd6b844ebbdcec53d9925,samoyed
89962510e8e4ad50a1de642bf49945df,pomeranian
89b539e909f580be06923c40ec11c477,pug
89c19bac9df678011ab39df96c7b6328,bernese_mountain_dog
89c587a6a853c816d3cea9337a8e814a,scottish_deerhound
89c5baab87b86eff18560be8f58f481c,siberian_husky
89cbfc8c3745a9c14c2b73765f30fc9a,scottish_deerhound
89e653251ebdb4125224d3af5230587e,tibetan_terrier
8a1b3f9f3ff9fef70962ac68704e629a,maltese_dog
8a2519eb2577ce76ccedd4283f44354c,pomeranian
8a31a73b980d8f8350f1990c9391c60f,lhasa
8a35cb0b51977007c8f812204b556883,great_pyrenees
8a3a39dfc2cf81434f2eec84790ac62e,african_hunting_dog
8a4830e8d2f106d5a0c46ef82be96b0c,scottish_deerhound
8a495c14b27b0b2da5bbfe03b2fe1a0f,irish_wolfhound
8a5349f4b15dddd7472b569e9cdd3f39,english_foxhound
8a5a7518881748d0c53cbe7f4d9d67c1,lakeland_terrier
8a5dd8f626b274950bd3e92d832ea2c9,english_foxhound
8a6b1a95cce4538252dbc28cfcebb8ad,japanese_spaniel
8a80f532bf6321fcfd2580319c6eb775,australian_terrier
8aa1bde6dcb15816ebaeb23b55f9c325,italian_greyhound
8ab5f027cc6bd007a106485540ee3147,lakeland_terrier
8ae123d42a7fa0a086271728dc7e9226,japanese_spaniel
8afa296352be6e60b467b958654cb482,border_terrier
8afbc403c8f96b6dcb9fa0a34ce39ea4,shih-tzu
8b0b1c5823015dc73d323643a559be31,afghan_hound
8b22f7121f8f487e43eca6d7b1e27dc6,maltese_dog
8b27fd53a34c667b41ec5cf13be22de6,scottish_deerhound
8b29269d1fa6760127a7dc14f50596ae,italian_greyhound
8b30663909c1adfdca18f26300046ce0,labrador_retriever
8b3ed0409cab6259bd3f444bdb99bc38,pomeranian
8b477eed0b8ca385a5008c20753d16df,basenji
8b692b59001659cc57f63fa621c1b9b2,chow
8b757446986fba8aa687d6106f339831,lhasa
8b7b0f3b6474962448c419ed8c46712a,basenji
8b7c503438843feb509ac38f505f77e1,pomeranian
8bbb5cc1bb607fe461d5dd90052496b8,entlebucher
8bbdac6dc170956cbf2e73c55b611a12,pomeranian
8bd905838263efd8c2cac790b5f17912,papillon
8befc822b56b744d72872428a0ef4851,boston_bull
8bf5bd677a71e574a08dfd4fe7af1461,pomeranian
8c061cc94ba2801a2c5f85af5653ee58,beagle
8c1304c22e356290cae941c3b29cddff,shih-tzu
8c170e9b6122bf2d003e109bef89e42f,norwegian_elkhound
8c1b4527b9d6fa6dce004f83325240b6,pug
8c36d92a7e002977441fbaa2dbfc32bd,cairn
8c547b5df1aff986fa67f9efc97459b9,leonberg
8c6d252c208a9564a72522e6592b12d1,miniature_pinscher
8c91464904ba9bfee08c4af8091b10e3,newfoundland
8caee24979a5ad8887ceba75d93f0ab6,beagle
8d06f684b12bf2c64375acf001cd8285,japanese_spaniel
8d19a2d1a7027646ed367ec35bfe6b8c,irish_wolfhound
8d2dc9668eadcd1eec60c27a9680c45f,saluki
8d469d98dc5b185f7dbe736389ed6234,papillon
8d4b28ae56c225f870139cdfeff5131c,scottish_deerhound
8d60fa3151beba31a2d32ae462166d83,blenheim_spaniel
8d64b701b234458957a62af9b81944dd,australian_terrier
8d66efb7040095b0397cf73761d3bf41,tibetan_terrier
8d86decc51df3d4730dd01ea23d531ec,samoyed
8d871e0d1106088b8cdb9f62bd7de91b,papillon
8d91d75c382b8685accb5aa89e5ba489,pomeranian
8d93e1171042807702d5e4cb4073b2ed,samoyed
8daabe9ded307c802b5f84492bc14d69,maltese_dog
8dbade75e5d93537341de6a378beecbb,tibetan_terrier
8dbe74d29b6c3839cf69f03a40d397dd,blenheim_spaniel
8dc1697a8eb8eb23f3585ee1705fa4d2,bernese_mountain_dog
8dc980c9f136b41bf36d0490cdad2ce8,maltese_dog
8ddb0c01060fa25b3df031c1f8eaf11a,siberian_husky
8ddbcd3564fa5bc83c0054c2d15ad30a,australian_terrier
8de72f0f1be9df62944c9ed2f7841ccd,border_terrier
8de94658ff000fd09d40e16038ce8fae,beagle
8df4b1fb271a526391593679992f9060,pomeranian
8e09f934070402cd81a77cd07a148960,saluki
8e10d1f33b37f98f019c97d77f5d3721,airedale
8e17a8cac3752b5341c951fcba07ece9,japanese_spaniel
8e28f759e7eb06080d1ae4cd12cdf31c,dandie_dinmont
8e29cf48d5da70aca6548d8b51526dd7,ibizan_hound
8e2a385becd796ab5997a171f5cbfecd,chow
8e43f265452b2ff6c99e69c27f590614,pug
8e45f42d744b4a48ffe7ea8520a96f65,papillon
8e4a535a93b830de0cf9a2ed46bcd010,basenji
8e4d2ac20aa4433988f8a0037fae8c31,italian_greyhound
8e6091bd33ecf18beaf1e2ee9f362463,australian_terrier
8e68f99a0188facb43e8d767d3918c81,australian_terrier
8e6c4873efd059a52cc41084b6824878,maltese_dog
8e709d582d2c6e443ea7237848a3a083,great_pyrenees
8e802d5459b5e857e832c721d6cd3a35,blenheim_spaniel
8e8e8e089554f1c73883a0172649a0f2,italian_greyhound
8e94ccf10370e5d5d49972353ade1f2f,border_terrier
8ea40cd8c90ff5e7d388b6712b955aa4,blenheim_spaniel
8eaafbba23d55cfe9422651b32523ad8,blenheim_spaniel
8eaef67a7269e3e766cce9ce9a1a9ebe,african_hunting_dog
8ece811c1c9f81737fc824116b70f51a,afghan_hound
8ed5e9327986e8759a13ad6b6544cd39,beagle
8edad149506278be0d351b3d2a4aaea7,great_pyrenees
8ee7ec8ec21f4f1dd3374d496da41989,border_terrier
8eed4ce43508497ca2fb97b5052c719b,australian_terrier
8efabc4160e30aaa54562478a9cca2c9,pomeranian
8f0411b4916e9345b4007c3245eff24d,pomeranian
8f049f42311282d60ce3599d34a47a04,bernese_mountain_dog
8f0ccd6491456a35075e0e35af6fdd56,bernese_mountain_dog
8f2aebc12f23322b1bf9bbc7f710772e,pomeranian
8f3854aaa58f727a9ca017c25595a345,airedale
8f3e10fab6ea57479f91a5c6efc11351,english_foxhound
8f7a434e4b09857f30c6a35056cfd5d1,saluki
8f8daa0da029ecf2ac47fbe8d19eef39,saluki
8fb070664c0597ae883da9195c281a66,beagle
8fb29d378d44d3f4af216cf4912ed789,english_foxhound
8fb95a14aa29a8649502eb0f26f2215f,border_terrier
8fbd1187590a9b65878e467e96705637,beagle
8feac68f15de7bf1965b2de4f821ec14,pomeranian
8fef339017219eb3967f930c062f9dba,english_foxhound
8ff5946c8a2962c47caa9110fe56f91b,entlebucher
9000dac1467ed4a3fff4d7658bbbf3e4,lhasa
90109c343f43458deb83972cbd552a0f,norwegian_elkhound
901543bd8e1efb32027ccb06378dda4c,english_foxhound
901efa01e94e8601a4a1755a47377748,siberian_husky
902a7fc56a4422af481df08912a4e62f,beagle
9034ce4ee16750acd935da10c4eb1fa5,beagle
904af4de88a7146b714dac3475bf5ca9,dandie_dinmont
9064e11f8694a2af667baa8ea997f6b1,shih-tzu
90668f46101549651824cb05e2224269,irish_wolfhound
907ac782dcb11020894b547df9142223,cairn
90ba51fd14179ef0f16d537cba990103,australian_terrier
90ce42cb4fa91a9e5709c799021e0e38,beagle
910571cb39d0ea06634d05a2b22e6334,chow
911abd1a39cdc943dc4b0b5d3c19d86d,siberian_husky
912a0d50758238e3be7ee4089f529a25,siberian_husky
9132fd0d9cd69b9940ab4fceaf52f872,chow
915bef1332462fb6e5c60f2ef93371d5,japanese_spaniel
917c71c8931c03751320006ba9deeada,border_terrier
918541385e6e7bed1300d95b79d638c9,japanese_spaniel
919275bc732b771a349d6515bacad30f,airedale
919e8336fe2c2834454c6690155a0620,papillon
919f861b7bd4a4514a0b4b9994ce4aa1,airedale
91ac3d5ac0af34da508d0e53466f91be,afghan_hound
91af963a2f4cc1b5ab4f7e5d257b4830,lakeland_terrier
91b435e846b2a1ebda379174a8ecc755,great_pyrenees
91d2a1f1fed71f812361976b22e2dfd4,cairn
91d8c78f0201eb7620fe1cea512ab108,afghan_hound
92362bf7e6ef7dffff3b8fd449b528aa,english_foxhound
924a21b260bedc69e175e60713fe841d,border_terrier
925b2891c064453b9b2b94cd4e0d6307,shih-tzu
92668066dcba05ab51143ba413aaaef7,lakeland_terrier
92684aa71e785e6348baeb491e53797d,african_hunting_dog
927137299c6bfa514208a03212bbeb5f,great_pyrenees
927d59ba35da645ee6b17bb17ac6fe31,miniature_pinscher
928f281ca2a484573ffa2d63813454f3,airedale
9297419afb8c6dfea90bfaf2b2dfb81c,blenheim_spaniel
92a9243497a51e86ad3a842f829c1270,blenheim_spaniel
92b1992357ae55d1e0a1b5e1fb13764e,japanese_spaniel
92b51694f777ef7f2cf473fe4591d2a1,papillon
92cd9b84d46f409747f172060b45200d,scottish_deerhound
92cef15bbcfeb99daf148dfdd7587d61,great_pyrenees
92d61143bceb0f64e4630eec688bebc9,australian_terrier
92dc766692d8771417ada42a2bb4fc5b,papillon
92eac03e18067b690a54a0e301f4448c,border_terrier
9308c8fb4de942e11368bce562e92d7d,border_terrier
9326b74fa6ec50134e10d05437be338a,border_terrier
932a3f628a53b53847bb86e17a8e9534,pug
93363408e03721a55c0e179e9540d048,lakeland_terrier
9347a734a6475b2cd88c24700260881f,dandie_dinmont
934f0466bfe1d0e3f19540cee4cb35f4,ibizan_hound
9357ef3fae73f47e2446f4d39e8af919,italian_greyhound
936dad2f17cd6e7a47bc4a25ec0e0bb7,italian_greyhound
93769b0544775870913200306eaecd18,entlebucher
93806df837d1bf71567f511c6cb19a52,maltese_dog
9391d2d55670ff680c588dbf12e26105,miniature_pinscher
9398217aeb0aa9604b9ac9ef9f681cff,tibetan_terrier
939f51df57282705c7bbf31e385c4ae2,japanese_spaniel
93afc2044e1f3e9ab0134f569a1c11b7,lhasa
93c8ecbaadb89b66147f239f743cae6a,great_pyrenees
93ef939778971c7e2892360ff61eec17,cairn
94134ebebe54ced088ef9f4d602018d3,australian_terrier
941bda07379c291b78adb2813b96bad3,tibetan_terrier
941c912029f030c71f748d7affd35fbe,miniature_pinscher
941dff46bad4b57495199709b7ab04b5,shih-tzu
9424861acb9b6a9f645cd3a8da87bee6,shih-tzu
9427f3bf8510ab7da8ee0b7e232b1a05,chow
94407c29657a0c84ce6c7176999b63b0,cairn
944776650f21c3fc9cc1410ad6054989,maltese_dog
94592671cf58b50eb1f8ab70dbebdee3,whippet
945adc048fc9ca656180736fd60cf8d1,border_terrier
94620cc5c87cc1c630d9e76391d151c8,papillon
9463bed0f3812eee19c6bf929e679638,blenheim_spaniel
9468380b65de0c9bcdaa5921305fe362,scottish_deerhound
9478b7532067872cbdfaa180484c3064,blenheim_spaniel
947a24f75382955fcaba54d61b83cb96,border_terrier
9484e1dd83e7c87396813004aab18326,blenheim_spaniel
94a59b2c3c297306245312eda9c83f98,border_terrier
94c4d59a7e93326c11db4bb1d0ca8a23,papillon
94df662b75abda1cbe203738a2b22148,afghan_hound
94ed2c37498d2189871f18e377843b1d,saluki
951117cb0e8bea7251480a08f6833686,african_hunting_dog
9513287b371865067bc3448ab4da646e,whippet
9525457649263d9043bf96495394eceb,cairn
9527fc067fec743019a444465358c23e,pug
952ee6aa4050c9593c2bcb2baf54b266,african_hunting_dog
953a85c624c95ff9c6f59d4518533883,great_pyrenees
955aa14970c097c30fec72f106e4cb44,pomeranian
95660f727282e9db785ea010b0dd4160,samoyed
958f26d170394045f98ab3278a4f2f8c,cairn
95b04ef45b853922685ba6d257fc2f0c,japanese_spaniel
95cbfe6dad49dbaec7230f270e968603,miniature_pinscher
95debc3253f72a005a8473afdd06e730,pomeranian
95e82d8ad15c46cb1bb9d4fb439ef62a,papillon
95ec164b9719385742168962be4eda40,pembroke
95f5d4bb20b7d03dd1c3577586fa460d,afghan_hound
95fddaeff7bee1d481cff457b5401c7f,great_pyrenees
96139f25790911cf399af1aef2e81b6c,african_hunting_dog
9629f46ec0bd1eae63121877c7d6787e,saluki
96484b44c4a40f180bfb4333fe16fae5,chow
96502473e0aa30557885892ed8a3e1aa,lhasa
9653df0f5da50d6d0c1f71f356ada7f3,labrador_retriever
965ab0fa7629ecac86f1ebc2623fbedd,shih-tzu
965ec39e068162e6dc15618377e01571,pug
96620010901dd4aa4768f5371ebcae4a,ibizan_hound
966552158b2bd4831994618a1b8aca0e,border_terrier
9672be8c46f615dd8afa075e93960e90,afghan_hound
968319ab218a721298197d0819f519ab,siberian_husky
968ea716b790aa6aeeaa6cd74bf6634a,papillon
96977713e768b5ebf16e3b8b8734736c,chow
96b8968289174e8bc89c905b3e44a858,blenheim_spaniel
96c040dad1ec2e3305419e088a4fe17d,entlebucher
96c63d961030dfeebc8814b1e406fb0a,pembroke
96d6f4caa2b832efb51870c55c534275,labrador_retriever
96e158af695d168ded068b4b115b69ab,tibetan_terrier
96e2ca5c370468190471ddf41514170c,pomeranian
96e54cfe8a3b74a495df81dba3ac566e,ibizan_hound
96eb04c5fc2efe0701732dc775e33ef3,irish_wolfhound
96f04a330af8b03da147644ccb75b4a0,norwegian_elkhound
96f83ed9c2c64f469c85edd8a808f398,papillon
970df71375e17e998d03900b2e3557bb,lhasa
970e70ffb6f0f950ef2e7b5978522da7,pug
971558f84a2f4325f0d7460798f65331,pomeranian
9730dfff0af50b9bbbed93220b440005,japanese_spaniel
9741efdd134f5b90d268e671b02f5a3a,entlebucher
974e68e6708b5c382bda7ed0c68656ee,border_terrier
9777f569b6116476eeade6c12a234d8e,scottish_deerhound
9781621d2b39b78b12cd1023e6bb1e69,maltese_dog
978a9eee19b794afb59da56af20e8714,blenheim_spaniel
97d712e7a54a5c89ebb6c41947128fb1,shih-tzu
97e940e416301389fb1c3eacd424ef35,pembroke
97eaf551c872ffc382aacc77fd2766e9,ibizan_hound
9802d488e7a0b8b4fb04bfe2af2361f9,airedale
9806378e6363a0c93fa66c152fa094b2,basenji
9813633e973fbc891a9bc031f8ec6d08,newfoundland
9825dfdb2952299a99a2d049a0451636,chow
98398963f090dae624c421e6b6a0ebe5,beagle
983d4d40106bbaee0404d242221acb6e,afghan_hound
983efc3c13e21aa72a5bf89bf5fbeb99,border_terrier
985e9ae5e9382a61fc14d9ed109f2cff,samoyed
986202ae18232b607c3f7a815914e4e7,whippet
9862df0bfdc859432fea16cd147ca02e,english_foxhound
987cfc296938c20a95949c759e4ffb7e,border_terrier
98948082d4faa052198208a4a8081ef1,basenji
9895cd89bf45084a10e95f9d57eb6b4b,afghan_hound
989ad181026cc26dc11dd6f31306f0c1,bernese_mountain_dog
98a58bbf292fb12b78698e7458e6b570,pembroke
98ca3754dedce74f75155973f1018a93,norwegian_elkhound
98dbdc1a5152948522cace80b264b3fd,miniature_pinscher
98e15ae4dc543409d0cb6a573ac306fc,japanese_spaniel
98e71279e0d96b32ec28498e630aa069,afghan_hound
98e98242b7e57c718a0d1a643d40146d,boston_bull
991e84fa081bd97caec9f23672a3bf0a,pomeranian
9931b86cd8146a12ab93965606f71309,pembroke
993f57792daa5783e0f4c93b32ca1fec,cairn
99562538c149ae254d2ba0172c145e66,entlebucher
995b2eea7f725108196ad726553ceb41,pomeranian
997673ede472a2fbb056bb4803d577e7,labrador_retriever
99a04a61814333706a0e70197535b9b8,ibizan_hound
99a3cbafa74640729139a6cb80a1c513,siberian_husky
99a553328787ec86117af34870867ca3,dandie_dinmont
99b31cac1b20997c30d49cd6a2d9cde4,norwegian_elkhound
99c80aaf5bc0531ed9b177b0c2b696a9,boston_bull
99cf80317e4a9abd484fce74c47941ce,ibizan_hound
99d562e317f52acd1f86a5674b473146,airedale
99dcd0466a2200c131cd225f4fb60e95,afghan_hound
99fbeea51938834952e2bd18d3244dff,boston_bull
9a0b645559ef189a2677dbe98e70b08a,japanese_spaniel
9a0bd02ffe451fc028e8e9a4ecef22d4,boston_bull
9a0de42a29dcb892cf72a9e7a00c1f0b,tibetan_terrier
9a10d6f7fb0c766648b1ce1374fa72fa,italian_greyhound
9a18a07e133f715bee957cfa12ae92c9,english_foxhound
9a19bbf958fc3f25d247eb6b60524d79,irish_wolfhound
9a1f6626718348e63497ed0279d1dd6f,leonberg
9a27688062adf7750b4e8a71cdd240b7,irish_wolfhound
9a2bee2420ddad2275d50ece888ee34b,boston_bull
9a303c60ced446a367364eeb122eea3c,entlebucher
9a549f3e214768132fed22aaf9ce34f8,miniature_pinscher
9a5cb9330f48119412b0dbeeb7d092c2,australian_terrier
9a6e0802e2fca380f693595c04047fa5,chow
9aa1d1b17f8ddf539f968adea55120b8,leonberg
9abebc3957dfab87b9166fe10750869b,entlebucher
9ac83c1117b6e08b1da506bece346e4c,shih-tzu
9ad0c52436b1b6c1a34be0b308dd0887,great_pyrenees
9ad7b3b7280073476c05c62c83fdea19,irish_wolfhound
9ad7b84e62adb614a516e742d2df0f1b,scottish_deerhound
9adbe43816a43b4e4510c7ebdf88d1fc,lakeland_terrier
9af4a4306365fe6e74e26c726de05c2f,english_foxhound
9b05f77bd3c04ef6e7006fe07d1697c9,irish_wolfhound
9b1dcfe05fa204f6f8ced6494d8ffcac,norwegian_elkhound
9b22718e4ee1e343608045d65af33566,labrador_retriever
9b26dfa18347cdb0aaafad0baa5522b4,blenheim_spaniel
9b370c5ad5420941ed36037665a2ab00,papillon
9b566d6d96b9f29361065f0d72df4857,norwegian_elkhound
9b5c596b85007cc6c4d5d4648bb40bdf,whippet
9b68e62359ae82765612cc902d7a83d3,maltese_dog
9b78211f25e38517e749658e8355c024,entlebucher
9b7abb2d62395fe947683a33eee54d43,siberian_husky
9ba6ef3e015eb8637565361a6218c65a,ibizan_hound
9bce03c60ab62bf945ed6005ef81c1a1,saluki
9bdbaa146c1c71e9db759348e9f5f56a,boston_bull
9bef849130e5759f4e77d9cdbd72034a,scottish_deerhound
9bf204c0add25dd912699fedc1f25aac,entlebucher
9bf3d79a743c864430ddc69fcc4e4c0d,scottish_deerhound
9c03345af7afb548c2d3fa17116eb825,pembroke
9c0d4cee4acefbd21b643266a22aab7d,afghan_hound
9c1bb0db2b3239a8d7e44c3fa01feba8,samoyed
9c2498a498e9635d76a6ad66f9d81a1a,african_hunting_dog
9c2989138fd806ed66a8fbb74f02fd0c,irish_wolfhound
9c5ab09758f935bc9e3d5670d1f14cd6,english_foxhound
9c692e77df5e3a9dfd38f487624d8053,ibizan_hound
9c6f8f10027e0076ba75d10bfc3232a4,shih-tzu
9c831e62e16d7764fd04178342af0f72,miniature_pinscher
9c8bab83db2da5aad21f41e44643de64,african_hunting_dog
9cb7daea9f8c91fbcb0c021b80e30092,siberian_husky
9cc4a7f129eca8f31387c624ada69790,lhasa
9cce979c602d678cb93a97f8e69a6070,maltese_dog
9cd270ddb9ada1f6457938f6844baed1,cairn
9cd7a36bc18f40588ece5be4189536c6,norwegian_elkhound
9cde15dd34bbf752d6ac654295938a1e,afghan_hound
9ce19c4796bc350837ee8c46df56adfb,dandie_dinmont
9ce9349cf6b83af44056f47fc340372c,italian_greyhound
9d2451f69ee64a6d605739f98cb627d7,tibetan_terrier
9d3ecae65dee9723c4df0845aef7f6ca,whippet
9d58e010fca3218581f0771b8981ee04,lakeland_terrier
9d682c186c174363cdd6c82d299bb634,newfoundland
9d8e975079a6d0327e22f0fecbdc8bbe,norwegian_elkhound
9de493aa10c4c94b2130bbabd57c6456,miniature_pinscher
9dfc8ee9665e1f2645eb7752db110ba6,beagle
9e03036e569f2a305e264b97c1aaab84,entlebucher
9e0f478fa1403405ab209051e4e0afa3,pug
9e18f1df8e71e373a30a04036c4c8f9c,norwegian_elkhound
9e2e3c2bbbb8cfa1baabd8ade4ed7c80,basenji
9e31cc4d5a9f9e240ee8dcd15b2b537d,norwegian_elkhound
9e3639d3fb9c25fab7b95a5166ee75e3,australian_terrier
9e7db8711f479dfa968b2297bee33104,shih-tzu
9e9573c91725e4399224b623dc48beaf,pomeranian
9e98898921d8ac40effaa332fe44257a,shih-tzu
9ea6c71d8497241ae9bc892e9aa2d36d,leonberg
9ea7f8ae85ab9b6c2e48175978dbaf3e,chow
9ebb8fa8327664b97a42a36e153a79d9,shih-tzu
9ec8d364e910ec64201b6e7e9ff534b1,tibetan_terrier
9ed07b7a65a1ed54b2b22211e26b09b1,norwegian_elkhound
9ee987cd2242f87a036d495ef6dfab60,entlebucher
9ef0b7e985d38526d6f600a0efd0d39b,leonberg
9ef443276459fc1a2a45ea2f3456375a,newfoundland
9f39f256dfc427cad1f89094369e6d3b,great_pyrenees
9f3e89f1166b8a5b9161d934c8ea79c4,boston_bull
9f4fe127f5ee381c9c38660c08c71971,irish_wolfhound
9f540b678368faa65bedecc417ff0d16,shih-tzu
9f682747d236dbaf8c530933e5dfcb44,bernese_mountain_dog
9f68d045a396679a778eb54c5ed29038,lakeland_terrier
9f6a267ebf271f72f91ca0a97d60a90f,basenji
9f6c4d16ab3154ba2f57cb9d7f2af40b,shih-tzu
9f705b2db2425e112e4ceefcbaea7e03,blenheim_spaniel
